DriverId,Driver,LapId,LapNumber,LapTime,LapTime,Sector1Time,Sector2Time,Sector3Time,Position,Stint,Compound,TyreLife,PitInTime,PitOutTime,TrackStatus
4,STR,269,8.0,0 days 00:01:38.664000,0 days 00:01:38.664000,0 days 00:00:36.070000,0 days 00:00:20.699000,0 days 00:00:41.895000,11.0,4.0,INTERMEDIATE,4.0,,,1
4,STR,270,9.0,0 days 00:01:36.253000,0 days 00:01:36.253000,0 days 00:00:34.815000,0 days 00:00:20.356000,0 days 00:00:41.082000,11.0,4.0,INTERMEDIATE,5.0,,,1
4,STR,271,10.0,0 days 00:01:35.140000,0 days 00:01:35.140000,0 days 00:00:34.318000,0 days 00:00:20.098000,0 days 00:00:40.724000,11.0,4.0,INTERMEDIATE,6.0,,,1
4,STR,272,11.0,0 days 00:01:34.972000,0 days 00:01:34.972000,0 days 00:00:34.256000,0 days 00:00:19.813000,0 days 00:00:40.903000,11.0,4.0,INTERMEDIATE,7.0,,,1
4,STR,273,12.0,0 days 00:01:34.426000,0 days 00:01:34.426000,0 days 00:00:34.054000,0 days 00:00:19.952000,0 days 00:00:40.420000,11.0,4.0,INTERMEDIATE,8.0,,,1
4,STR,274,13.0,0 days 00:01:33.899000,0 days 00:01:33.899000,0 days 00:00:33.728000,0 days 00:00:19.743000,0 days 00:00:40.428000,11.0,4.0,INTERMEDIATE,9.0,,,1
4,STR,275,14.0,0 days 00:01:33.097000,0 days 00:01:33.097000,0 days 00:00:33.480000,0 days 00:00:19.638000,0 days 00:00:39.979000,11.0,4.0,INTERMEDIATE,10.0,,,1
4,STR,276,15.0,0 days 00:01:32.382000,0 days 00:01:32.382000,0 days 00:00:33.172000,0 days 00:00:19.573000,0 days 00:00:39.637000,11.0,4.0,INTERMEDIATE,11.0,,,1
4,STR,277,16.0,0 days 00:01:32.554000,0 days 00:01:32.554000,0 days 00:00:33.147000,0 days 00:00:19.518000,0 days 00:00:39.889000,11.0,4.0,INTERMEDIATE,12.0,,,1
4,STR,278,17.0,0 days 00:01:33.388000,0 days 00:01:33.388000,0 days 00:00:33.382000,0 days 00:00:19.490000,0 days 00:00:40.516000,11.0,4.0,INTERMEDIATE,13.0,,,1
4,STR,279,18.0,0 days 00:01:33.631000,0 days 00:01:33.631000,0 days 00:00:33.579000,0 days 00:00:19.552000,0 days 00:00:40.500000,11.0,4.0,INTERMEDIATE,14.0,,,1
4,STR,280,19.0,0 days 00:01:32.684000,0 days 00:01:32.684000,0 days 00:00:33.070000,0 days 00:00:19.430000,0 days 00:00:40.184000,11.0,4.0,INTERMEDIATE,15.0,,,1
4,STR,281,20.0,0 days 00:01:32.580000,0 days 00:01:32.580000,0 days 00:00:33.039000,0 days 00:00:19.371000,0 days 00:00:40.170000,11.0,4.0,INTERMEDIATE,16.0,,,1
4,STR,282,21.0,0 days 00:01:32.429000,0 days 00:01:32.429000,0 days 00:00:33.022000,0 days 00:00:19.304000,0 days 00:00:40.103000,11.0,4.0,INTERMEDIATE,17.0,,,1
4,STR,283,22.0,0 days 00:01:34.269000,0 days 00:01:34.269000,0 days 00:00:32.986000,0 days 00:00:19.452000,0 days 00:00:41.831000,12.0,4.0,INTERMEDIATE,18.0,,,1
4,STR,284,23.0,0 days 00:01:32.643000,0 days 00:01:32.643000,0 days 00:00:33.110000,0 days 00:00:19.277000,0 days 00:00:40.256000,12.0,4.0,INTERMEDIATE,19.0,,,1
4,STR,285,24.0,0 days 00:01:32.102000,0 days 00:01:32.102000,0 days 00:00:32.976000,0 days 00:00:19.283000,0 days 00:00:39.843000,12.0,4.0,INTERMEDIATE,20.0,,,1
4,STR,286,25.0,0 days 00:01:32.092000,0 days 00:01:32.092000,0 days 00:00:32.667000,0 days 00:00:19.190000,0 days 00:00:40.235000,12.0,4.0,INTERMEDIATE,21.0,,,1
4,STR,287,26.0,0 days 00:01:31.547000,0 days 00:01:31.547000,0 days 00:00:32.676000,0 days 00:00:19.358000,0 days 00:00:39.513000,12.0,4.0,INTERMEDIATE,22.0,,,1
4,STR,288,27.0,0 days 00:01:31.408000,0 days 00:01:31.408000,0 days 00:00:32.397000,0 days 00:00:19.166000,0 days 00:00:39.845000,12.0,4.0,INTERMEDIATE,23.0,,,1
4,STR,289,28.0,0 days 00:01:30.725000,0 days 00:01:30.725000,0 days 00:00:32.017000,0 days 00:00:19.156000,0 days 00:00:39.552000,12.0,4.0,INTERMEDIATE,24.0,,,1
4,STR,290,29.0,0 days 00:01:30.935000,0 days 00:01:30.935000,0 days 00:00:32.319000,0 days 00:00:19.146000,0 days 00:00:39.470000,12.0,4.0,INTERMEDIATE,25.0,,,1
4,STR,291,30.0,0 days 00:01:30.853000,0 days 00:01:30.853000,0 days 00:00:32.460000,0 days 00:00:19.033000,0 days 00:00:39.360000,12.0,4.0,INTERMEDIATE,26.0,,,1
4,STR,292,31.0,0 days 00:01:31.077000,0 days 00:01:31.077000,0 days 00:00:32.533000,0 days 00:00:19.147000,0 days 00:00:39.397000,12.0,4.0,INTERMEDIATE,27.0,,,1
4,STR,293,32.0,0 days 00:01:30.657000,0 days 00:01:30.657000,0 days 00:00:32.003000,0 days 00:00:19.469000,0 days 00:00:39.185000,12.0,4.0,INTERMEDIATE,28.0,,,1
4,STR,294,33.0,0 days 00:02:02.766000,0 days 00:02:02.766000,0 days 00:00:32.155000,0 days 00:00:25.972000,0 days 00:01:04.639000,11.0,4.0,INTERMEDIATE,29.0,0 days 02:08:44.912000,,124
4,STR,295,34.0,0 days 00:02:04.993000,0 days 00:02:04.993000,0 days 00:00:47.742000,0 days 00:00:26.264000,0 days 00:00:50.987000,11.0,5.0,HARD,2.0,,0 days 02:09:03.663000,4
4,STR,296,35.0,0 days 00:01:45.462000,0 days 00:01:45.462000,0 days 00:00:35.760000,0 days 00:00:26.217000,0 days 00:00:43.485000,11.0,5.0,HARD,3.0,,,4
4,STR,297,36.0,0 days 00:01:39.850000,0 days 00:01:39.850000,0 days 00:00:32.683000,0 days 00:00:27.967000,0 days 00:00:39.200000,11.0,5.0,HARD,4.0,,,4
4,STR,298,37.0,0 days 00:02:06.301000,0 days 00:02:06.301000,0 days 00:00:33.203000,0 days 00:00:29.445000,0 days 00:01:03.653000,11.0,5.0,HARD,5.0,,,4
4,STR,299,38.0,0 days 00:02:20.070000,0 days 00:02:20.070000,0 days 00:00:38.003000,0 days 00:00:39.484000,0 days 00:01:02.583000,11.0,5.0,HARD,6.0,,,4
4,STR,300,39.0,0 days 00:02:11.900000,0 days 00:02:11.900000,0 days 00:00:37.918000,0 days 00:00:35.259000,0 days 00:00:58.723000,11.0,5.0,HARD,7.0,,,4
4,STR,301,40.0,0 days 00:02:09.900000,0 days 00:02:09.900000,0 days 00:00:38.748000,0 days 00:00:35.471000,0 days 00:00:55.681000,11.0,5.0,HARD,8.0,,,4
4,STR,302,41.0,0 days 00:02:04.101000,0 days 00:02:04.101000,0 days 00:00:42.904000,0 days 00:00:28.804000,0 days 00:00:52.393000,11.0,5.0,HARD,9.0,,,41
4,STR,303,42.0,0 days 00:01:27.301000,0 days 00:01:27.301000,0 days 00:00:30.923000,0 days 00:00:19.001000,0 days 00:00:37.377000,11.0,5.0,HARD,10.0,,,1
4,STR,304,43.0,0 days 00:01:25.538000,0 days 00:01:25.538000,0 days 00:00:29.780000,0 days 00:00:18.445000,0 days 00:00:37.313000,11.0,5.0,HARD,11.0,,,1
4,STR,305,44.0,0 days 00:01:44.738000,0 days 00:01:44.738000,0 days 00:00:29.501000,0 days 00:00:18.324000,0 days 00:00:56.913000,10.0,5.0,HARD,12.0,0 days 02:29:44.983000,,12
4,STR,306,45.0,0 days 00:01:37.256000,0 days 00:01:37.256000,0 days 00:00:37.854000,0 days 00:00:19.421000,0 days 00:00:39.981000,10.0,6.0,INTERMEDIATE,1.0,,0 days 02:30:03.907000,21
4,STR,307,46.0,0 days 00:01:32.361000,0 days 00:01:32.361000,0 days 00:00:31.718000,0 days 00:00:19.199000,0 days 00:00:41.444000,10.0,6.0,INTERMEDIATE,2.0,,,1
4,STR,308,47.0,0 days 00:02:05.678000,0 days 00:02:05.678000,0 days 00:00:34.890000,0 days 00:00:33.105000,0 days 00:00:57.683000,6.0,6.0,INTERMEDIATE,3.0,,,124
4,STR,309,48.0,0 days 00:01:59.297000,0 days 00:01:59.297000,0 days 00:00:40.496000,0 days 00:00:21.252000,0 days 00:00:57.549000,6.0,6.0,INTERMEDIATE,4.0,,,4
4,STR,310,49.0,0 days 00:02:25.123000,0 days 00:02:25.123000,0 days 00:00:50.928000,0 days 00:00:32.514000,0 days 00:01:01.681000,6.0,6.0,INTERMEDIATE,5.0,,,4
4,STR,311,50.0,0 days 00:02:19.570000,0 days 00:02:19.570000,0 days 00:00:50.984000,0 days 00:00:31.146000,0 days 00:00:57.440000,6.0,6.0,INTERMEDIATE,6.0,,,4
4,STR,312,51.0,0 days 00:02:13.847000,0 days 00:02:13.847000,0 days 00:00:46.450000,0 days 00:00:29.796000,0 days 00:00:57.601000,6.0,6.0,INTERMEDIATE,7.0,,,41
4,STR,313,52.0,0 days 00:01:35.395000,0 days 00:01:35.395000,0 days 00:00:34.809000,0 days 00:00:19.564000,0 days 00:00:41.022000,6.0,6.0,INTERMEDIATE,8.0,,,1
4,STR,314,53.0,0 days 00:01:31.558000,0 days 00:01:31.558000,0 days 00:00:32.677000,0 days 00:00:19.155000,0 days 00:00:39.726000,6.0,6.0,INTERMEDIATE,9.0,,,1
4,STR,315,54.0,0 days 00:01:30.794000,0 days 00:01:30.794000,0 days 00:00:32.101000,0 days 00:00:19.054000,0 days 00:00:39.639000,6.0,6.0,INTERMEDIATE,10.0,,,1
4,STR,316,55.0,0 days 00:01:30.387000,0 days 00:01:30.387000,0 days 00:00:31.722000,0 days 00:00:19.151000,0 days 00:00:39.514000,6.0,6.0,INTERMEDIATE,11.0,,,1
4,STR,317,56.0,0 days 00:01:30.323000,0 days 00:01:30.323000,0 days 00:00:31.618000,0 days 00:00:19.170000,0 days 00:00:39.535000,6.0,6.0,INTERMEDIATE,12.0,,,1
4,STR,318,57.0,0 days 00:01:30.957000,0 days 00:01:30.957000,0 days 00:00:31.819000,0 days 00:00:19.209000,0 days 00:00:39.929000,6.0,6.0,INTERMEDIATE,13.0,,,1
15,TSU,319,1.0,0 days 00:02:10.655000,0 days 00:02:10.655000,,0 days 00:00:21.598000,0 days 00:01:03.680000,6.0,1.0,INTERMEDIATE,1.0,,,124
15,TSU,320,2.0,,,0 days 00:00:54.848000,0 days 00:00:35.961000,0 days 00:01:17.410000,6.0,1.0,INTERMEDIATE,2.0,0 days 01:15:46.618000,,4
15,TSU,321,3.0,,,0 days 00:00:52.547000,0 days 00:00:33.756000,0 days 00:01:16.617000,6.0,2.0,INTERMEDIATE,3.0,0 days 01:18:29.345000,0 days 01:16:01.530000,4
15,TSU,322,4.0,,,0 days 00:00:50.759000,0 days 00:00:33.109000,0 days 00:01:11.327000,6.0,3.0,INTERMEDIATE,4.0,0 days 01:21:06.137000,0 days 01:18:44.490000,4
15,TSU,323,5.0,0 days 00:02:21.441000,0 days 00:02:21.441000,0 days 00:00:49.721000,0 days 00:00:33.012000,0 days 00:00:58.708000,6.0,4.0,INTERMEDIATE,5.0,,0 days 01:21:19.691000,4
15,TSU,324,6.0,0 days 00:02:19.381000,0 days 00:02:19.381000,0 days 00:00:45.567000,0 days 00:00:33.684000,0 days 00:01:00.130000,6.0,4.0,INTERMEDIATE,6.0,,,4
15,TSU,325,7.0,0 days 00:02:11.451000,0 days 00:02:11.451000,0 days 00:00:45.020000,0 days 00:00:30.751000,0 days 00:00:55.680000,6.0,4.0,INTERMEDIATE,7.0,,,41
15,TSU,326,8.0,0 days 00:01:38.464000,0 days 00:01:38.464000,0 days 00:00:35.395000,0 days 00:00:20.314000,0 days 00:00:42.755000,6.0,4.0,INTERMEDIATE,8.0,,,1
15,TSU,327,9.0,0 days 00:01:35.409000,0 days 00:01:35.409000,0 days 00:00:34.269000,0 days 00:00:19.974000,0 days 00:00:41.166000,6.0,4.0,INTERMEDIATE,9.0,,,1
15,TSU,328,10.0,0 days 00:01:34.433000,0 days 00:01:34.433000,0 days 00:00:33.907000,0 days 00:00:19.654000,0 days 00:00:40.872000,6.0,4.0,INTERMEDIATE,10.0,,,1
15,TSU,329,11.0,0 days 00:01:34.136000,0 days 00:01:34.136000,0 days 00:00:33.605000,0 days 00:00:19.643000,0 days 00:00:40.888000,6.0,4.0,INTERMEDIATE,11.0,,,1
15,TSU,330,12.0,0 days 00:01:33.273000,0 days 00:01:33.273000,0 days 00:00:33.212000,0 days 00:00:19.544000,0 days 00:00:40.517000,6.0,4.0,INTERMEDIATE,12.0,,,1
15,TSU,331,13.0,0 days 00:01:32.762000,0 days 00:01:32.762000,0 days 00:00:33.017000,0 days 00:00:19.482000,0 days 00:00:40.263000,6.0,4.0,INTERMEDIATE,13.0,,,1
15,TSU,332,14.0,0 days 00:01:32.434000,0 days 00:01:32.434000,0 days 00:00:32.690000,0 days 00:00:19.503000,0 days 00:00:40.241000,6.0,4.0,INTERMEDIATE,14.0,,,1
15,TSU,333,15.0,0 days 00:01:32.545000,0 days 00:01:32.545000,0 days 00:00:32.593000,0 days 00:00:19.583000,0 days 00:00:40.369000,6.0,4.0,INTERMEDIATE,15.0,,,1
15,TSU,334,16.0,0 days 00:01:32.133000,0 days 00:01:32.133000,0 days 00:00:32.705000,0 days 00:00:19.327000,0 days 00:00:40.101000,6.0,4.0,INTERMEDIATE,16.0,,,1
15,TSU,335,17.0,0 days 00:01:32.645000,0 days 00:01:32.645000,0 days 00:00:32.462000,0 days 00:00:19.350000,0 days 00:00:40.833000,6.0,4.0,INTERMEDIATE,17.0,,,1
15,TSU,336,18.0,0 days 00:01:33.444000,0 days 00:01:33.444000,0 days 00:00:33.166000,0 days 00:00:19.472000,0 days 00:00:40.806000,6.0,4.0,INTERMEDIATE,18.0,,,1
15,TSU,337,19.0,0 days 00:01:33.496000,0 days 00:01:33.496000,0 days 00:00:33.282000,0 days 00:00:19.371000,0 days 00:00:40.843000,6.0,4.0,INTERMEDIATE,19.0,,,1
15,TSU,338,20.0,0 days 00:01:32.549000,0 days 00:01:32.549000,0 days 00:00:33.081000,0 days 00:00:19.254000,0 days 00:00:40.214000,6.0,4.0,INTERMEDIATE,20.0,,,1
15,TSU,339,21.0,0 days 00:01:32.012000,0 days 00:01:32.012000,0 days 00:00:32.671000,0 days 00:00:19.306000,0 days 00:00:40.035000,6.0,4.0,INTERMEDIATE,21.0,,,1
15,TSU,340,22.0,0 days 00:01:31.567000,0 days 00:01:31.567000,0 days 00:00:32.422000,0 days 00:00:19.246000,0 days 00:00:39.899000,6.0,4.0,INTERMEDIATE,22.0,,,1
15,TSU,341,23.0,0 days 00:01:31.793000,0 days 00:01:31.793000,0 days 00:00:32.506000,0 days 00:00:19.206000,0 days 00:00:40.081000,6.0,4.0,INTERMEDIATE,23.0,,,1
15,TSU,342,24.0,0 days 00:01:31.380000,0 days 00:01:31.380000,0 days 00:00:32.366000,0 days 00:00:19.163000,0 days 00:00:39.851000,6.0,4.0,INTERMEDIATE,24.0,,,1
15,TSU,343,25.0,0 days 00:01:31.380000,0 days 00:01:31.380000,0 days 00:00:32.277000,0 days 00:00:19.314000,0 days 00:00:39.789000,6.0,4.0,INTERMEDIATE,25.0,,,1
15,TSU,344,26.0,0 days 00:01:31.205000,0 days 00:01:31.205000,0 days 00:00:32.232000,0 days 00:00:19.055000,0 days 00:00:39.918000,6.0,4.0,INTERMEDIATE,26.0,,,1
15,TSU,345,27.0,0 days 00:01:31.066000,0 days 00:01:31.066000,0 days 00:00:32.239000,0 days 00:00:19.137000,0 days 00:00:39.690000,6.0,4.0,INTERMEDIATE,27.0,,,1
15,TSU,346,28.0,0 days 00:01:30.709000,0 days 00:01:30.709000,0 days 00:00:32.024000,0 days 00:00:19.006000,0 days 00:00:39.679000,6.0,4.0,INTERMEDIATE,28.0,,,1
15,TSU,347,29.0,0 days 00:01:30.031000,0 days 00:01:30.031000,0 days 00:00:31.920000,0 days 00:00:18.945000,0 days 00:00:39.166000,6.0,4.0,INTERMEDIATE,29.0,,,1
15,TSU,348,30.0,0 days 00:01:30.184000,0 days 00:01:30.184000,0 days 00:00:31.554000,0 days 00:00:18.929000,0 days 00:00:39.701000,6.0,4.0,INTERMEDIATE,30.0,,,1
15,TSU,349,31.0,0 days 00:01:30.082000,0 days 00:01:30.082000,0 days 00:00:31.678000,0 days 00:00:19.021000,0 days 00:00:39.383000,6.0,4.0,INTERMEDIATE,31.0,,,1
15,TSU,350,32.0,0 days 00:01:30.492000,0 days 00:01:30.492000,0 days 00:00:31.845000,0 days 00:00:19.051000,0 days 00:00:39.596000,6.0,4.0,INTERMEDIATE,32.0,,,1
15,TSU,351,33.0,0 days 00:01:50.651000,0 days 00:01:50.651000,0 days 00:00:31.860000,0 days 00:00:19.027000,0 days 00:00:59.764000,6.0,4.0,INTERMEDIATE,33.0,0 days 02:08:13.310000,,124
15,TSU,352,34.0,0 days 00:02:26.811000,0 days 00:02:26.811000,0 days 00:00:55.104000,0 days 00:00:43.265000,0 days 00:00:48.442000,6.0,5.0,MEDIUM,1.0,,0 days 02:08:32.258000,4
15,TSU,353,35.0,0 days 00:01:42.362000,0 days 00:01:42.362000,0 days 00:00:35.888000,0 days 00:00:24.675000,0 days 00:00:41.799000,6.0,5.0,MEDIUM,2.0,,,4
15,TSU,354,36.0,0 days 00:01:39.366000,0 days 00:01:39.366000,0 days 00:00:33.064000,0 days 00:00:26.558000,0 days 00:00:39.744000,6.0,5.0,MEDIUM,3.0,,,4
15,TSU,355,37.0,0 days 00:02:11.741000,0 days 00:02:11.741000,0 days 00:00:32.244000,0 days 00:00:28.343000,0 days 00:01:11.154000,6.0,5.0,MEDIUM,4.0,,,4
15,TSU,356,38.0,0 days 00:02:19.231000,0 days 00:02:19.231000,0 days 00:00:39.051000,0 days 00:00:41.233000,0 days 00:00:58.947000,6.0,5.0,MEDIUM,5.0,,,4
15,TSU,357,39.0,0 days 00:02:11.980000,0 days 00:02:11.980000,0 days 00:00:40.191000,0 days 00:00:35.729000,0 days 00:00:56.060000,6.0,5.0,MEDIUM,6.0,,,4
15,TSU,358,40.0,0 days 00:02:11.829000,0 days 00:02:11.829000,0 days 00:00:40.940000,0 days 00:00:34.971000,0 days 00:00:55.918000,6.0,5.0,MEDIUM,7.0,,,4
15,TSU,359,41.0,0 days 00:02:07.526000,0 days 00:02:07.526000,0 days 00:00:42.467000,0 days 00:00:30.028000,0 days 00:00:55.031000,6.0,5.0,MEDIUM,8.0,,,41
15,TSU,360,42.0,0 days 00:01:27.146000,0 days 00:01:27.146000,0 days 00:00:31.474000,0 days 00:00:18.800000,0 days 00:00:36.872000,6.0,5.0,MEDIUM,9.0,,,1
15,TSU,361,43.0,0 days 00:01:24.194000,0 days 00:01:24.194000,0 days 00:00:29.553000,0 days 00:00:18.100000,0 days 00:00:36.541000,5.0,5.0,MEDIUM,10.0,,,1
15,TSU,362,44.0,0 days 00:01:28.252000,0 days 00:01:28.252000,0 days 00:00:29.703000,0 days 00:00:18.442000,0 days 00:00:40.107000,2.0,5.0,MEDIUM,11.0,,,12
15,TSU,363,45.0,0 days 00:01:35.983000,0 days 00:01:35.983000,0 days 00:00:30.480000,0 days 00:00:18.605000,0 days 00:00:46.898000,3.0,5.0,MEDIUM,12.0,,,21
15,TSU,364,46.0,0 days 00:01:40.978000,0 days 00:01:40.978000,0 days 00:00:34.153000,0 days 00:00:18.442000,0 days 00:00:48.383000,4.0,5.0,MEDIUM,13.0,,,1
15,TSU,365,47.0,,,0 days 00:00:44.638000,0 days 00:00:33.072000,0 days 00:01:15.602000,11.0,5.0,MEDIUM,14.0,0 days 02:35:13.664000,,124
15,TSU,366,48.0,0 days 00:01:56.286000,0 days 00:01:56.286000,0 days 00:00:44.076000,0 days 00:00:21.954000,0 days 00:00:50.256000,11.0,6.0,INTERMEDIATE,1.0,,0 days 02:35:32.932000,4
15,TSU,367,49.0,0 days 00:02:22.564000,0 days 00:02:22.564000,0 days 00:00:45.095000,0 days 00:00:32.615000,0 days 00:01:04.854000,11.0,6.0,INTERMEDIATE,2.0,,,4
15,TSU,368,50.0,0 days 00:02:20.101000,0 days 00:02:20.101000,0 days 00:00:49.609000,0 days 00:00:29.727000,0 days 00:01:00.765000,11.0,6.0,INTERMEDIATE,3.0,,,4
15,TSU,369,51.0,0 days 00:02:07.055000,0 days 00:02:07.055000,0 days 00:00:45.712000,0 days 00:00:26.251000,0 days 00:00:55.092000,11.0,6.0,INTERMEDIATE,4.0,,,41
15,TSU,370,52.0,0 days 00:01:37.809000,0 days 00:01:37.809000,0 days 00:00:35.918000,0 days 00:00:19.545000,0 days 00:00:42.346000,11.0,6.0,INTERMEDIATE,5.0,,,1
15,TSU,371,53.0,0 days 00:01:34.836000,0 days 00:01:34.836000,0 days 00:00:34.723000,0 days 00:00:19.010000,0 days 00:00:41.103000,12.0,6.0,INTERMEDIATE,6.0,,,1
15,TSU,372,54.0,0 days 00:01:32.363000,0 days 00:01:32.363000,0 days 00:00:32.730000,0 days 00:00:18.917000,0 days 00:00:40.716000,12.0,6.0,INTERMEDIATE,7.0,,,1
15,TSU,373,55.0,0 days 00:01:31.891000,0 days 00:01:31.891000,0 days 00:00:32.220000,0 days 00:00:18.926000,0 days 00:00:40.745000,12.0,6.0,INTERMEDIATE,8.0,,,1
15,TSU,374,56.0,0 days 00:01:31.524000,0 days 00:01:31.524000,0 days 00:00:32.151000,0 days 00:00:18.970000,0 days 00:00:40.403000,12.0,6.0,INTERMEDIATE,9.0,,,1
15,TSU,375,57.0,0 days 00:01:31.511000,0 days 00:01:31.511000,0 days 00:00:31.959000,0 days 00:00:19.035000,0 days 00:00:40.517000,12.0,6.0,INTERMEDIATE,10.0,,,1
19,ALB,376,1.0,0 days 00:02:12.195000,0 days 00:02:12.195000,,0 days 00:00:21.334000,0 days 00:01:05.027000,7.0,1.0,INTERMEDIATE,1.0,,,124
19,ALB,377,2.0,,,0 days 00:00:54.638000,0 days 00:00:35.482000,0 days 00:01:18.744000,7.0,1.0,INTERMEDIATE,2.0,0 days 01:15:48.835000,,4
19,ALB,378,3.0,,,0 days 00:00:51.460000,0 days 00:00:35.308000,0 days 00:01:16.855000,7.0,2.0,INTERMEDIATE,1.0,0 days 01:18:31.238000,0 days 01:16:03.745000,4
19,ALB,379,4.0,,,0 days 00:00:50.009000,0 days 00:00:33.111000,0 days 00:01:11.161000,7.0,3.0,INTERMEDIATE,2.0,0 days 01:21:07.775000,0 days 01:18:48.304000,4
19,ALB,380,5.0,0 days 00:02:22.084000,0 days 00:02:22.084000,0 days 00:00:51.338000,0 days 00:00:30.169000,0 days 00:01:00.577000,7.0,4.0,INTERMEDIATE,3.0,,0 days 01:21:22.068000,4
19,ALB,381,6.0,0 days 00:02:19.612000,0 days 00:02:19.612000,0 days 00:00:44.267000,0 days 00:00:34.013000,0 days 00:01:01.332000,7.0,4.0,INTERMEDIATE,4.0,,,4
19,ALB,382,7.0,0 days 00:02:09.065000,0 days 00:02:09.065000,0 days 00:00:43.840000,0 days 00:00:29.976000,0 days 00:00:55.249000,7.0,4.0,INTERMEDIATE,5.0,,,41
19,ALB,383,8.0,0 days 00:01:38.281000,0 days 00:01:38.281000,0 days 00:00:35.515000,0 days 00:00:20.233000,0 days 00:00:42.533000,7.0,4.0,INTERMEDIATE,6.0,,,1
19,ALB,384,9.0,0 days 00:01:36.300000,0 days 00:01:36.300000,0 days 00:00:34.639000,0 days 00:00:19.865000,0 days 00:00:41.796000,7.0,4.0,INTERMEDIATE,7.0,,,1
19,ALB,385,10.0,0 days 00:01:34.494000,0 days 00:01:34.494000,0 days 00:00:33.776000,0 days 00:00:19.742000,0 days 00:00:40.976000,7.0,4.0,INTERMEDIATE,8.0,,,1
19,ALB,386,11.0,0 days 00:01:34.206000,0 days 00:01:34.206000,0 days 00:00:33.540000,0 days 00:00:19.704000,0 days 00:00:40.962000,7.0,4.0,INTERMEDIATE,9.0,,,1
19,ALB,387,12.0,0 days 00:01:33.713000,0 days 00:01:33.713000,0 days 00:00:33.608000,0 days 00:00:19.618000,0 days 00:00:40.487000,7.0,4.0,INTERMEDIATE,10.0,,,1
19,ALB,388,13.0,0 days 00:01:33.153000,0 days 00:01:33.153000,0 days 00:00:32.977000,0 days 00:00:19.626000,0 days 00:00:40.550000,7.0,4.0,INTERMEDIATE,11.0,,,1
19,ALB,389,14.0,0 days 00:01:32.717000,0 days 00:01:32.717000,0 days 00:00:32.616000,0 days 00:00:19.518000,0 days 00:00:40.583000,7.0,4.0,INTERMEDIATE,12.0,,,1
19,ALB,390,15.0,0 days 00:01:32.733000,0 days 00:01:32.733000,0 days 00:00:32.697000,0 days 00:00:19.708000,0 days 00:00:40.328000,7.0,4.0,INTERMEDIATE,13.0,,,1
19,ALB,391,16.0,0 days 00:01:32.464000,0 days 00:01:32.464000,0 days 00:00:32.739000,0 days 00:00:19.550000,0 days 00:00:40.175000,7.0,4.0,INTERMEDIATE,14.0,,,1
19,ALB,392,17.0,0 days 00:01:33.088000,0 days 00:01:33.088000,0 days 00:00:32.561000,0 days 00:00:19.584000,0 days 00:00:40.943000,7.0,4.0,INTERMEDIATE,15.0,,,1
19,ALB,393,18.0,0 days 00:01:32.981000,0 days 00:01:32.981000,0 days 00:00:32.835000,0 days 00:00:19.417000,0 days 00:00:40.729000,7.0,4.0,INTERMEDIATE,16.0,,,1
19,ALB,394,19.0,0 days 00:01:33.051000,0 days 00:01:33.051000,0 days 00:00:33.147000,0 days 00:00:19.406000,0 days 00:00:40.498000,7.0,4.0,INTERMEDIATE,17.0,,,1
19,ALB,395,20.0,0 days 00:01:32.356000,0 days 00:01:32.356000,0 days 00:00:32.781000,0 days 00:00:19.214000,0 days 00:00:40.361000,7.0,4.0,INTERMEDIATE,18.0,,,1
19,ALB,396,21.0,0 days 00:01:32.036000,0 days 00:01:32.036000,0 days 00:00:32.606000,0 days 00:00:19.344000,0 days 00:00:40.086000,7.0,4.0,INTERMEDIATE,19.0,,,1
19,ALB,397,22.0,0 days 00:01:32.053000,0 days 00:01:32.053000,0 days 00:00:32.520000,0 days 00:00:19.255000,0 days 00:00:40.278000,7.0,4.0,INTERMEDIATE,20.0,,,1
19,ALB,398,23.0,0 days 00:01:31.750000,0 days 00:01:31.750000,0 days 00:00:32.667000,0 days 00:00:19.169000,0 days 00:00:39.914000,7.0,4.0,INTERMEDIATE,21.0,,,1
19,ALB,399,24.0,0 days 00:01:31.868000,0 days 00:01:31.868000,0 days 00:00:32.559000,0 days 00:00:19.139000,0 days 00:00:40.170000,7.0,4.0,INTERMEDIATE,22.0,,,1
19,ALB,400,25.0,0 days 00:01:31.014000,0 days 00:01:31.014000,0 days 00:00:32.264000,0 days 00:00:19.137000,0 days 00:00:39.613000,7.0,4.0,INTERMEDIATE,23.0,,,1
19,ALB,401,26.0,0 days 00:01:31.309000,0 days 00:01:31.309000,0 days 00:00:32.562000,0 days 00:00:19.127000,0 days 00:00:39.620000,7.0,4.0,INTERMEDIATE,24.0,,,1
19,ALB,402,27.0,0 days 00:01:30.452000,0 days 00:01:30.452000,0 days 00:00:32.063000,0 days 00:00:19.107000,0 days 00:00:39.282000,7.0,4.0,INTERMEDIATE,25.0,,,1
19,ALB,403,28.0,0 days 00:01:30.332000,0 days 00:01:30.332000,0 days 00:00:32.112000,0 days 00:00:19.035000,0 days 00:00:39.185000,7.0,4.0,INTERMEDIATE,26.0,,,1
19,ALB,404,29.0,0 days 00:01:30.023000,0 days 00:01:30.023000,0 days 00:00:31.760000,0 days 00:00:19.016000,0 days 00:00:39.247000,7.0,4.0,INTERMEDIATE,27.0,,,1
